IFDI (%),Inflation,GDP growth (%),Population,Human Capital,Infrastructure,GDP,corruption,regulation,political stability,rule of law,accountability,government,labor force,inflation -2,GDP per capita,Financial Development,Financial Insitutions,FI Deepening,High income,Low income,Lower middle income,Upper middle income,Central Asia,Eastern Asia,Southern Asia,South-Eastern Asia,Western Asia,Northern Asia
-0.5194803508,-0.1191311466,-0.1361928909,-0.2546200319,-0.8165199546,0.07978070819,0.3714189139,0.1066945636,0.0299611399,-0.2312116228,0.2654991194,-1.74414704,-0.08590017149,-0.8165199546,-0.4911589663,0.2224217421,0.3863608186,-0.8553372412,-0.5958378177,1,0,0,0,0,0,0,0,1,0
2.121689935,-0.237619739,0.2618817149,-0.3428746793,0.7329031684,1.369288086,1.979907867,2.499148662,2.175747331,1.825489531,2.174361905,0.8256580146,2.34952129,0.7329031684,-0.4498356982,1.980431397,1.715316688,1.523458003,2.53570888,1,0,0,0,0,0,0,1,0,0
-0.4570585259,-0.3443329634,-0.02635094497,-0.1905136841,0.04468130885,3.013580562,0.5289464681,0.8005826665,1.067136778,0.5760151725,1.244777126,1.724257002,1.02664891,0.04468130885,-0.3200367612,0.6292834628,2.239663341,1.798542433,1.722099995,1,0,0,0,0,1,0,0,0,0
-0.4210003177,0.2216148062,0.1283240924,-0.2896424342,-0.9272123506,-0.2545360193,-0.6174706935,-0.1141087512,-0.2506434253,-0.4369953681,-0.2519532585,-0.02189947521,-0.3506863823,-0.9272123506,0.1486577448,-0.6105167832,-0.6575086919,-0.7557377062,-0.6324348082,0,0,1,0,0,0,1,0,0,0
-0.1450783191,0.0299607797,0.712200561,-0.3336123477,-2.011691354,-0.7682921332,-0.7443844954,-1.330465855,-1.277548868,-1.084117637,-1.485012855,-1.244074689,-1.407949138,-2.011691354,-0.08593126948,-0.7532502056,-1.454399834,-1.576775143,-0.8747454089,0,0,1,0,1,0,0,0,0,0
-0.08836753682,-0.2551538026,-0.1095650688,-0.1257194102,0.9251726152,-0.5294944707,-0.5006987521,-0.2871245718,0.08804480143,-1.231041095,-0.09545667218,0.1987878395,0.03796472412,0.9251726152,-0.2519675339,-0.5112323176,1.462067384,1.126640808,1.002487591,0,0,0,1,0,0,0,1,0,0
-0.4074253112,-0.2150020761,0.5989407676,-0.02380135783,-0.255486182,-0.9108884516,-0.6562565331,-0.2955643679,-0.03462697881,-0.9726467072,-0.5030153176,0.7846904973,0.08807530867,-0.255486182,-0.2266810964,-0.658352635,-0.1741643067,-0.7062014295,-0.4440566147,0,0,1,0,0,0,0,1,0,0
-0.2625865664,-0.3645429119,0.3033841488,-0.3315306537,1.245982255,0.6938318403,1.432516629,1.590273861,0.8233908032,1.276202604,0.834869796,-0.5931612826,1.246500277,1.245982255,-0.4962359529,1.184120966,0.2387526531,-0.4211043477,-0.4128528649,1,0,0,0,0,0,0,0,1,0
-0.4553052487,0.7195209142,0.6941696716,-0.2588132765,-0.4811977126,-0.6618566036,-0.6770969579,-1.314156519,-1.891364222,-0.3497276064,-1.45052427,-1.865169116,-1.247265902,-0.4811977126,0.6621765801,-0.6703742584,-0.8248944221,-0.4332249261,-0.9448575382,0,0,1,0,1,0,0,0,0,0
-0.6197394445,0.6314063485,0.2629105567,-0.2698409829,-2.504849415,-0.8549415707,-0.7220059191,-1.294995901,-0.9038278627,-2.439040541,-1.390447382,-1.015059551,-1.598510516,-2.504849415,0.4133505136,-0.6859533913,-1.339111103,-1.399182321,-0.9772169825,0,1,0,0,0,0,0,0,1,0
0.02577596531,-0.2174918759,0.6773245661,-0.3512819606,0.2734576127,0.2435276768,-0.6174763925,-0.5329051211,0.3204935608,0.4353413588,-0.4407133591,0.009934300554,-0.192355756,0.2734576127,0.06743491381,-0.6290862216,-0.8466015053,-0.341530116,-0.703702632,0,0,0,1,0,0,0,0,1,0
0.4021891091,-0.3680660126,-0.2006437295,-0.3296902078,-0.02959437056,0.134363031,-0.4298391587,-1.165547676,-0.6186587661,-0.5539205331,-1.010825726,-0.9692565237,-1.084465318,-0.02959437056,-0.1530961306,-0.5291170252,-0.8176587277,-0.9396543079,-0.8350665665,0,0,0,1,0,0,0,0,1,0
0.07048453379,-0.1973679798,0.07189473266,-0.3569984317,0.6019291852,0.5573760332,0.4277865257,0.5557145276,0.7197759414,-1.024575571,0.3899794215,-0.9941056736,0.4620226051,0.6019291852,-0.1412856451,0.3714085733,0.2102922551,-0.6060749128,0.2570646781,1,0,0,0,0,0,0,0,1,0
-0.4239138519,0.1518747938,0.5590077534,0.1534654156,-0.7009599776,-1.078729094,-0.752265688,-0.8392469101,-1.155904107,-1.307627646,-1.080915429,0.2363973636,-1.104344869,-0.7009599776,0.3198336746,-0.7442601953,-0.9175113103,-1.184700783,-0.6636385581,0,0,1,0,0,0,1,0,0,0
-0.4150958989,0.6264822582,0.3103419098,-0.3587030512,0.04396018575,-0.8644934772,-0.6639417129,1.225651858,-1.308245341,1.141551175,0.3990033162,0.3989242357,0.4841371354,0.04396018575,0.3964361792,-0.6640179459,-1.052095226,-0.8052739829,-0.6890638357,0,0,1,0,0,0,1,0,0,0
0.008230301607,-0.4644022574,-0.4190372095,-0.3597672194,0.2325338767,0.07295791783,1.486808003,0.7519968131,1.24618052,1.292678939,1.049836276,0.09603324683,0.8311470519,0.2325338767,-0.3021106111,0.9452538294,-0.2315674822,0.1659532292,-0.7603316595,1,0,0,0,0,0,0,1,0,0
1.246495213,-0.1795107834,0.6970818172,-0.3111115429,0.3688261428,-0.8542592917,-0.7486630764,-1.094835871,-0.4662034187,0.1417217024,-1.136665793,-0.5152558398,-1.120930766,0.3688261428,-0.2822503709,-0.7483728943,-1.288461243,-1.26585596,-0.7295131411,0,0,1,0,0,0,0,1,0,0
-0.2126697333,-0.2112840012,0.7930605552,4.220845999,0.9371612868,0.2639960478,-0.488061092,-0.3621703265,-0.3854112137,-0.3527956137,-0.5978280204,-1.423794487,-0.1361283865,0.9371612868,-0.2024960158,-0.4562501765,0.7925244636,0.09322975913,0.3972889367,0,0,0,1,0,1,0,0,0,0
-0.1285511031,0.7153701323,0.2693800538,-0.3572936917,0.1172443209,-1.10329114,-0.7452715241,-0.7107110962,-1.229164835,-0.06417567276,-1.337540163,0.9055782534,-1.560633501,0.1172443209,0.140384137,-0.7340698037,-1.396996658,-1.43343613,-0.9452427697,0,0,1,0,0,0,0,1,0,0
0.1616807315,-0.5709306216,0.568999726,-0.3485262064,0.6320360746,1.144136004,-0.574271829,0.590956379,0.6968391713,-0.5138091791,0.06870404398,0.8052414158,0.5875343275,0.6320360746,-0.3851600827,-0.6118124671,-0.8041520982,-0.4374407794,-0.7083254097,0,0,0,1,0,0,0,0,1,0
3.098871245,-0.06650565063,-0.2817129796,-0.3369502678,0.3909105377,3.027226142,0.9941868287,2.113769323,2.153152901,1.40289994,2.021573768,1.635471661,1.993336196,0.3909105377,-0.09382880414,1.280782908,1.729305697,1.594073546,2.50180851,1,0,0,0,0,1,0,0,0,0
-0.4078765222,0.4810705621,0.3732756426,3.951166492,-0.9606544344,-0.955918868,-0.7251101862,-0.4485071598,-0.6097579299,-1.205587998,-0.001385659382,1.312835672,-0.33786466,-0.9606544344,0.2992212882,-0.7303567152,0.1726666443,-0.355758621,0.08948898451,0,0,1,0,0,0,1,0,0,0
-0.2793587254,-0.04373588209,0.4733174339,0.4855015141,0.3448487997,-0.09761184109,-0.6162831645,-0.6482109843,-0.3142045245,-0.4147239081,-0.6450489493,0.8670284912,-0.5430122174,0.3448487997,-0.07510573728,-0.6457363197,-0.2720873708,-0.396863191,-0.5311189291,0,0,1,0,0,0,0,1,0,0
-0.4838217866,2.275458066,-1.231647891,-0.09951083117,-2.123555575,1.348819715,-0.3892572788,-0.7716144898,-1.688242577,-1.244903943,-1.059282805,-1.373155949,-0.791800683,-2.123555575,1.285920644,-0.5298909496,-0.1871885566,0.1501437791,-0.4594658739,0,0,1,0,0,0,1,0,0,0
-0.1339140687,-0.3061940469,-0.1269681903,-0.3343774055,0.6377149191,2.099326654,0.8200705429,1.166573285,1.275393521,-0.9665106927,1.224504267,1.641650368,1.339428357,0.6377149191,-0.1184436826,0.9992434312,0.9710049252,1.551915013,1.180464535,1,0,0,0,0,0,0,0,1,0
-0.5760106486,-0.4801308931,-0.3384736613,0.07069785058,0.7446214188,2.304010365,1.598893171,1.984092996,1.237165571,1.337108229,1.746901245,2.25549153,1.50199368,0.7446214188,-0.4789365912,0.9484976875,2.050570528,2.219600785,1.610382866,1,0,0,0,0,1,0,0,0,0
0.05389285916,-0.01994273443,-0.1545725402,-0.3367412887,-2.366844481,-0.7300845072,-0.5812974058,0.218236734,0.2026145385,-0.3359783888,0.5101331986,-0.210350055,-0.1070736579,-2.366844481,0.001263960138,-0.5434142834,0.06220170997,-0.01743639091,0.2724739373,0,0,0,1,0,0,0,0,1,0
0.2687724496,0.04873827729,0.2588126273,-0.3043259736,0.977904742,0.5983127753,-0.1916078887,-0.9130381005,-0.5067136345,-0.2047358566,-0.8790521388,-0.8043118965,-0.7722740233,0.977904742,0.01727392836,-0.2876378622,-0.3931646569,-0.6187224728,-0.5133982811,0,0,0,1,1,0,0,0,0,0
-0.3643539942,-0.1471281112,0.5772827747,-0.3496570308,0.5032254607,-0.07714347002,1.702435409,-0.08742074729,-0.1069748008,0.490792749,0.5247197683,-0.08744750296,-0.2591698688,0.5032254607,0.2591515971,0.9219264481,0.2098098755,-0.2519432327,-0.5723386974,1,0,0,0,0,0,0,0,1,0
-0.06785677198,-0.1962530957,-0.593591564,-0.3421707694,0.3889274492,-0.535634982,-0.7375819605,-1.174899883,-0.4542215239,-0.7760669837,-1.326414813,-0.04459950941,-0.9148421652,0.3889274492,0.3638610872,-0.7482892828,-1.391690483,-1.464528048,-0.919817492,0,0,1,0,1,0,0,0,0,0
0.2041977034,-0.04619597045,0.821379863,-0.3391201375,-0.2618861495,-0.65025786,-0.7186809238,-1.031423349,-1.010637896,0.2977355523,-0.9827651214,-1.431450711,-1.14633895,-0.2618861495,0.2629123278,-0.707405724,-1.095027013,-1.319081108,-0.8042480481,0,0,1,0,0,0,0,1,0,0
0.3341207003,0.1886117971,-0.1309614917,-0.3436218549,-1.579648476,0.01155280462,-0.380919218,-0.8496255783,-0.217550573,-1.632268265,-0.7891840359,0.25802284,-0.4366742633,-1.579648476,0.2590799641,-0.3295815715,-0.4312726474,0.1085122275,-0.155903468,0,0,1,0,0,0,0,0,1,0
0.4872101613,0.1407604437,1.033460788,-0.3591712654,0.8956065681,0.7688825342,2.814996255,0.6141087927,1.478515166,0.9739470753,0.8766516651,0.4495627735,1.124517469,0.8956065681,0.2084712726,3.936182377,-0.1056663999,1.082374348,-0.3620023096,1,0,0,0,0,1,0,0,0,0
-0.2124118984,-0.3077722693,0.3762575401,-0.260785854,-0.05645620607,-0.06349788931,-0.2785639774,0.3809879376,0.4835614436,0.253533522,0.5458579328,0.3108104935,0.9118415613,-0.05645620607,-0.3217022277,-0.3456706633,1.323142052,1.267344913,1.957476429,0,0,0,1,0,0,0,1,0,0
0.441186635,0.6229534735,-0.1660293045,-0.3598318286,-0.8674492736,-0.7130275313,-0.4321991311,-0.6581334473,-0.5194943223,-0.1555341107,-0.5967154854,0.1466717847,-0.3737419565,-0.8674492736,0.2099307943,-0.3364461682,-1.104192226,-0.8173945612,-0.6351314286,0,0,0,1,0,0,1,0,0,0
3.903522344,0.9707358973,1.57011516,-0.351694999,-0.3055140971,-0.6898300441,-0.580525712,-0.4725719839,-0.3079282939,0.7947527262,-0.3775460956,0.8642077769,-0.8907279168,-0.3055140971,0.7334961533,-0.6240900846,-0.3714575737,0.2919018475,-0.6543930026,0,0,1,0,0,1,0,0,0,0
-0.2902393574,-0.3275541176,0.7004647887,-0.1912266281,0.2961729903,-1.049391096,-0.7368234377,-1.082404279,-2.154623568,-0.8128830706,-1.600840107,-1.399885575,-1.89105752,0.2961729903,-0.1309615436,-0.7507850819,-1.383007649,-1.404452138,-0.9656600381,0,0,1,0,0,0,0,1,0,0
-0.5225099106,0.4791339288,0.2361606686,-0.2686679282,-2.19440592,-0.9149821259,-0.7562807884,-0.7913453645,-0.9797131965,-1.310013874,-0.8351688149,-0.08664158458,-1.318667604,-2.19440592,0.2819219266,-0.7593821906,-1.177513929,-0.9696922629,-0.5257256884,0,0,1,0,0,0,1,0,0,0
-0.3758663217,-0.1781563631,0.9673359017,-0.3491802325,0.09299655662,-0.5267653545,0.409272561,0.3374203414,0.4715795488,0.7845260353,0.7176827788,-0.5961163166,0.1314809559,0.09299655662,-0.08831306565,0.2374480331,-0.3290081667,-0.317815941,-0.6208778639,1,0,0,0,0,0,0,0,1,0
-0.5328490894,0.5015960068,-0.05025843948,0.3230334634,-1.201148989,-0.9286277066,-0.7347121042,-1.081263767,-0.8851132841,-2.782430093,-1.015646711,-0.3568928793,-1.076113554,-1.201148989,0.4768620933,-0.7317934072,-0.8784385606,-1.076669541,-0.7980843445,0,0,1,0,0,0,1,0,0,0
-0.5498146246,-0.2419857053,0.2466060291,-0.3546951684,1.86804107,0.2912872093,3.980608777,1.338676695,0.8471263663,1.649817709,1.253677406,-0.4619309073,0.9591290143,1.86804107,0.155561372,3.00145512,0.930002657,-0.344692006,-0.6813592062,1,0,0,0,0,0,0,0,1,0
-0.2818081568,0.03653124067,0.1235112051,0.123987119,0.6274389149,0.8712243896,-0.04474059335,-1.061646943,-0.4568461294,-0.6697093992,-0.9837540414,-0.5384931529,-0.7834489189,0.6274389149,0.3863896555,-0.3064021576,0.5937840578,0.526935671,-0.5080050403,0,0,0,1,0,0,0,0,0,1
-0.4896359632,-0.1863790668,0.3649925938,-0.2568564157,-0.8767337335,0.08660349855,0.3774437003,0.08559507325,0.05209911699,-0.2867766429,0.2547446146,-1.729640509,-0.1317760588,-0.8767337335,-0.05197724291,0.2185291761,0.3969731704,-0.9154131512,-0.6478440674,1,0,0,0,0,0,0,0,1,0
1.839231822,-0.01384902731,0.1952511266,-0.343168119,0.7367792051,1.437515989,1.910746339,2.550699849,2.173236839,1.814126541,2.207614339,0.8475521305,2.436685476,0.7367792051,-0.3668847219,1.895937157,1.637653568,1.447045661,2.397410779,1,0,0,0,0,0,0,1,0,0
-0.4813465718,-0.2549332759,-0.1592633615,-0.1912886556,0.01908143876,3.020403352,0.4451487533,0.7032969085,0.9265492119,0.5629477343,1.293728665,1.750852308,1.109696029,0.01908143876,-0.2991467971,0.5917560666,2.250275693,1.824891516,1.690896245,1,0,0,0,0,1,0,0,0,0
-0.4049114211,0.285653785,0.9270715656,-0.2900302211,-0.8816914548,-0.008915566451,-0.6316910111,-0.1381735753,-0.2044275453,-0.5553977218,-0.0646765379,0.003486953563,-0.3945625514,-0.8816914548,0.5256710065,-0.6169066039,-0.6927224046,-0.7773439545,-0.6335905027,0,0,1,0,0,0,1,0,0,0
-0.1688506951,0.1128801014,0.7296385585,-0.3342221608,-2.00150549,-0.7867136671,-0.7482306411,-1.322482264,-1.215585354,-1.150591127,-1.416406531,-1.134335471,-1.255735297,-2.00150549,0.6514853597,-0.7554916174,-1.483342612,-1.640012943,-0.9036377699,0,0,1,0,1,0,0,0,0,0
-0.1588467017,-0.171377171,0.684788029,-0.1271458499,1.152146111,-0.4946982399,-0.5149464106,-0.3155233452,0.09557627817,-1.122979062,-0.1367440812,0.3449277046,-0.001088595292,1.152146111,-0.2402913602,-0.5170782434,1.237760858,0.9569527111,0.8861476843,0,0,0,1,0,0,0,1,0,0
-0.4188731799,-0.170159461,0.6244874338,-0.02944443272,-0.2319595408,-0.8829150112,-0.6648192384,-0.5168238879,-0.01477126741,-1.090708171,-0.5693965711,0.7363353949,0.08772241723,-0.2319595408,-0.2326714033,-0.6650587417,-0.2146841953,-0.7952613312,-0.5122425866,0,0,1,0,0,0,0,1,0,0
-0.2564629879,-0.4088377793,-0.2600549868,-0.331824611,1.190636057,0.6665406789,1.367108134,1.455807379,0.7047129879,1.240409186,0.7369667183,-0.5680434932,1.213563743,1.190636057,0.007791514296,1.107570739,0.1794199591,-0.3467999327,-0.4024516149,1,0,0,0,0,0,0,0,1,0
-0.4350265353,0.8575350792,0.6603050806,-0.2603991532,-0.4591133176,-0.6591274875,-0.6845054858,-1.357153859,-1.863977034,-0.3299560042,-1.529761484,-1.955163334,-1.243736988,-0.4591133176,0.9675926909,-0.6772945404,-0.8084935148,-0.2788192977,-0.9433166123,0,0,1,0,1,0,0,0,0,0
-0.5823147114,0.5220891867,-0.1609199713,-0.2724145592,-2.442742688,-0.8563061288,-0.7292031393,-1.297847183,-0.8581825491,-2.502559654,-1.503060644,-1.043535334,-1.661913345,-2.442742688,0.1164497718,-0.6880480199,-1.311133085,-1.352807935,-0.9799136028,0,1,0,0,0,0,0,0,1,0
